Date,Open,High,Low,Close,Adj Close,Volume
2016-03-01,600.000000,600.000000,595.000000,600.000000,600.000000,3160200
2016-03-02,605.000000,610.000000,605.000000,610.000000,610.000000,2740700
2016-03-03,610.000000,610.000000,605.000000,610.000000,610.000000,2717500
2016-03-04,610.000000,610.000000,605.000000,610.000000,610.000000,2356500
2016-03-07,610.000000,610.000000,605.000000,610.000000,610.000000,2522300
2016-03-08,610.000000,610.000000,605.000000,605.000000,605.000000,2221700
2016-03-10,605.000000,605.000000,600.000000,600.000000,600.000000,2237900
2016-03-11,600.000000,600.000000,600.000000,600.000000,600.000000,0
2016-03-14,600.000000,600.000000,600.000000,600.000000,600.000000,0
2016-03-15,610.000000,610.000000,605.000000,605.000000,605.000000,2465600
2016-03-16,605.000000,605.000000,600.000000,605.000000,605.000000,2399200
2016-03-17,605.000000,610.000000,600.000000,605.000000,605.000000,2293200
2016-03-18,605.000000,610.000000,605.000000,605.000000,605.000000,2234200
2016-03-21,605.000000,605.000000,600.000000,605.000000,605.000000,2289700
2016-03-22,605.000000,605.000000,600.000000,605.000000,605.000000,2361300
2016-03-23,605.000000,605.000000,600.000000,605.000000,605.000000,2528600
2016-03-24,605.000000,605.000000,595.000000,600.000000,600.000000,2346600
2016-03-28,600.000000,600.000000,595.000000,595.000000,595.000000,2229400
2016-03-29,595.000000,605.000000,595.000000,605.000000,605.000000,2649300
2016-03-30,605.000000,610.000000,605.000000,610.000000,610.000000,2448600
2016-03-31,610.000000,610.000000,605.000000,610.000000,610.000000,2323900
2016-04-01,610.000000,610.000000,600.000000,605.000000,605.000000,2284600
2016-04-04,605.000000,610.000000,605.000000,610.000000,610.000000,2380200
2016-04-05,610.000000,610.000000,605.000000,610.000000,610.000000,2233900
2016-04-06,610.000000,610.000000,605.000000,610.000000,610.000000,2381100
2016-04-07,610.000000,615.000000,610.000000,610.000000,610.000000,2184800
2016-04-08,610.000000,610.000000,605.000000,605.000000,605.000000,2199400
2016-04-11,605.000000,605.000000,605.000000,605.000000,605.000000,0
2016-04-12,600.000000,605.000000,600.000000,605.000000,605.000000,2452600
2016-04-13,605.000000,605.000000,605.000000,605.000000,605.000000,0
2016-04-14,605.000000,605.000000,605.000000,605.000000,605.000000,0
2016-04-15,605.000000,605.000000,605.000000,605.000000,605.000000,0
2016-04-18,605.000000,605.000000,605.000000,605.000000,605.000000,0
2016-04-19,605.000000,605.000000,605.000000,605.000000,605.000000,0
2016-04-20,595.000000,595.000000,590.000000,595.000000,595.000000,7166600
2016-04-21,595.000000,600.000000,595.000000,595.000000,595.000000,5835600
2016-04-22,595.000000,595.000000,590.000000,595.000000,595.000000,5722200
2016-04-25,595.000000,595.000000,585.000000,590.000000,590.000000,6550700
2016-04-26,590.000000,595.000000,585.000000,585.000000,585.000000,1946400
2016-04-27,595.000000,595.000000,590.000000,595.000000,595.000000,2209800
2016-04-28,595.000000,595.000000,590.000000,590.000000,590.000000,2148400
2016-04-29,590.000000,590.000000,585.000000,590.000000,590.000000,2032100
2016-05-02,590.000000,590.000000,585.000000,590.000000,590.000000,2231900
2016-05-03,590.000000,590.000000,585.000000,590.000000,590.000000,2134900
2016-05-04,590.000000,590.000000,585.000000,590.000000,590.000000,2152000
2016-05-09,590.000000,590.000000,585.000000,590.000000,590.000000,2326800
2016-05-10,590.000000,590.000000,585.000000,590.000000,590.000000,2134600
2016-05-11,590.000000,590.000000,580.000000,590.000000,590.000000,2135700
2016-05-12,590.000000,590.000000,585.000000,590.000000,590.000000,2241200
2016-05-13,590.000000,590.000000,580.000000,590.000000,590.000000,2172500
2016-05-16,590.000000,590.000000,585.000000,590.000000,590.000000,2216000
2016-05-17,590.000000,590.000000,585.000000,585.000000,585.000000,2043800
2016-05-18,585.000000,590.000000,585.000000,585.000000,585.000000,2523900
2016-05-19,585.000000,585.000000,580.000000,585.000000,585.000000,2066200
2016-05-20,585.000000,590.000000,585.000000,590.000000,590.000000,2128500
2016-05-23,590.000000,590.000000,585.000000,590.000000,590.000000,2298000
2016-05-24,590.000000,595.000000,585.000000,585.000000,585.000000,2523200
2016-05-25,585.000000,590.000000,585.000000,590.000000,590.000000,2668300
2016-05-26,590.000000,590.000000,585.000000,585.000000,585.000000,2238500
2016-05-27,585.000000,590.000000,580.000000,590.000000,590.000000,2430700
2016-05-30,590.000000,595.000000,590.000000,595.000000,595.000000,2246100
2016-05-31,595.000000,595.000000,585.000000,590.000000,590.000000,2548600
2016-06-01,590.000000,590.000000,585.000000,590.000000,590.000000,2245200
2016-06-02,590.000000,595.000000,590.000000,595.000000,595.000000,2218500
2016-06-03,595.000000,600.000000,590.000000,595.000000,595.000000,2567200
2016-06-06,595.000000,600.000000,595.000000,600.000000,600.000000,2312500
2016-06-07,600.000000,600.000000,595.000000,595.000000,595.000000,2157100
2016-06-08,595.000000,595.000000,590.000000,590.000000,590.000000,2590400
2016-06-09,590.000000,590.000000,585.000000,585.000000,585.000000,2142100
2016-06-10,585.000000,590.000000,585.000000,585.000000,585.000000,2135300
2016-06-13,575.000000,580.000000,575.000000,580.000000,580.000000,2362200
2016-06-14,580.000000,590.000000,580.000000,585.000000,585.000000,2531000
2016-06-15,585.000000,585.000000,575.000000,580.000000,580.000000,2146800
2016-06-16,580.000000,585.000000,580.000000,585.000000,585.000000,2334800
2016-06-17,585.000000,620.000000,585.000000,620.000000,620.000000,4942200
2016-06-20,620.000000,650.000000,615.000000,645.000000,645.000000,5639600
2016-06-21,650.000000,670.000000,650.000000,665.000000,665.000000,5232200
2016-06-22,670.000000,685.000000,670.000000,685.000000,685.000000,4054100
2016-06-23,685.000000,700.000000,680.000000,685.000000,685.000000,5785700
2016-06-24,690.000000,690.000000,680.000000,680.000000,680.000000,3069700
2016-06-27,675.000000,705.000000,670.000000,705.000000,705.000000,4650900
2016-06-28,700.000000,715.000000,700.000000,705.000000,705.000000,3799700
2016-06-29,710.000000,720.000000,705.000000,710.000000,710.000000,3266800
2016-06-30,710.000000,730.000000,710.000000,720.000000,720.000000,4188100
2016-07-01,720.000000,740.000000,720.000000,725.000000,725.000000,4466300
2016-07-11,730.000000,750.000000,725.000000,740.000000,740.000000,4316000
2016-07-12,740.000000,750.000000,735.000000,745.000000,745.000000,2917200
2016-07-13,735.000000,745.000000,730.000000,735.000000,735.000000,2879500
2016-07-14,735.000000,735.000000,725.000000,730.000000,730.000000,2752400
2016-07-15,730.000000,735.000000,725.000000,730.000000,730.000000,2922000
2016-07-18,730.000000,735.000000,725.000000,730.000000,730.000000,2561800
2016-07-19,730.000000,735.000000,725.000000,735.000000,735.000000,3106400
2016-07-20,735.000000,745.000000,730.000000,735.000000,735.000000,2780400
2016-07-21,735.000000,740.000000,730.000000,730.000000,730.000000,2955200
2016-07-22,730.000000,735.000000,720.000000,730.000000,730.000000,2794700
2016-07-25,730.000000,740.000000,730.000000,735.000000,735.000000,3080900
2016-07-26,735.000000,740.000000,730.000000,735.000000,735.000000,2921100
2016-07-27,735.000000,745.000000,735.000000,745.000000,745.000000,3235600
2016-07-28,745.000000,755.000000,745.000000,750.000000,750.000000,3391400
2016-07-29,750.000000,755.000000,750.000000,755.000000,755.000000,2772400
2016-08-01,755.000000,760.000000,745.000000,750.000000,750.000000,2282700
2016-08-02,750.000000,755.000000,740.000000,755.000000,755.000000,3173800
2016-08-03,755.000000,780.000000,755.000000,780.000000,780.000000,3925400
2016-08-04,805.000000,810.000000,780.000000,805.000000,805.000000,4322800
2016-08-05,810.000000,835.000000,810.000000,835.000000,835.000000,4164300
2016-08-08,840.000000,860.000000,835.000000,835.000000,835.000000,4184800
2016-08-09,835.000000,845.000000,835.000000,835.000000,835.000000,2645600
2016-08-10,835.000000,860.000000,835.000000,860.000000,860.000000,3122300
2016-08-11,860.000000,870.000000,860.000000,860.000000,860.000000,1893300
2016-08-12,865.000000,890.000000,865.000000,890.000000,890.000000,3937100
2016-08-15,895.000000,910.000000,875.000000,910.000000,910.000000,5465700
2016-08-16,910.000000,935.000000,910.000000,930.000000,930.000000,3526300
2016-08-18,930.000000,940.000000,925.000000,925.000000,925.000000,3932300
2016-08-19,925.000000,925.000000,910.000000,915.000000,915.000000,2548400
2016-08-22,915.000000,925.000000,910.000000,915.000000,915.000000,3001700
2016-08-23,915.000000,915.000000,900.000000,905.000000,905.000000,2150000
2016-08-24,905.000000,945.000000,905.000000,940.000000,940.000000,6370300
2016-08-25,940.000000,955.000000,940.000000,955.000000,955.000000,3136500
2016-08-26,955.000000,960.000000,945.000000,950.000000,950.000000,2428700
2016-08-29,950.000000,950.000000,940.000000,950.000000,950.000000,2700600
2016-08-30,950.000000,950.000000,940.000000,945.000000,945.000000,2413600
2016-08-31,945.000000,980.000000,940.000000,975.000000,975.000000,5871500
2016-09-01,975.000000,975.000000,945.000000,950.000000,950.000000,3254900
2016-09-02,950.000000,950.000000,930.000000,935.000000,935.000000,2207300
2016-09-05,935.000000,950.000000,930.000000,945.000000,945.000000,3621600
2016-09-06,945.000000,950.000000,940.000000,945.000000,945.000000,2918300
2016-09-07,945.000000,955.000000,945.000000,950.000000,950.000000,2795800
2016-09-08,950.000000,950.000000,940.000000,945.000000,945.000000,2819300
2016-09-09,945.000000,950.000000,935.000000,950.000000,950.000000,3121800
2016-09-13,950.000000,955.000000,945.000000,950.000000,950.000000,2962400
2016-09-14,950.000000,950.000000,940.000000,945.000000,945.000000,2806000
2016-09-15,945.000000,965.000000,945.000000,955.000000,955.000000,3580300
2016-09-16,955.000000,965.000000,955.000000,960.000000,960.000000,2191900
2016-09-19,960.000000,975.000000,955.000000,965.000000,965.000000,3035700
2016-09-20,965.000000,965.000000,960.000000,960.000000,960.000000,2780900
2016-09-21,960.000000,965.000000,955.000000,965.000000,965.000000,2831100
2016-09-22,965.000000,970.000000,960.000000,960.000000,960.000000,2380400
2016-09-23,965.000000,970.000000,955.000000,965.000000,965.000000,2874800
2016-09-26,965.000000,965.000000,960.000000,960.000000,960.000000,2447200
2016-09-27,960.000000,965.000000,945.000000,965.000000,965.000000,3138400
2016-09-28,970.000000,975.000000,965.000000,970.000000,970.000000,2646100
2016-09-29,975.000000,990.000000,975.000000,985.000000,985.000000,3148000
2016-09-30,985.000000,985.000000,960.000000,960.000000,960.000000,2464900
2016-10-03,965.000000,975.000000,960.000000,965.000000,965.000000,2768200
2016-10-04,965.000000,970.000000,960.000000,970.000000,970.000000,3109300
2016-10-05,970.000000,975.000000,960.000000,965.000000,965.000000,2814700
2016-10-06,970.000000,975.000000,955.000000,960.000000,960.000000,2769300
2016-10-07,960.000000,965.000000,955.000000,965.000000,965.000000,2463500
2016-10-10,965.000000,970.000000,960.000000,960.000000,960.000000,2837900
2016-10-11,960.000000,970.000000,955.000000,965.000000,965.000000,2912800
2016-10-12,965.000000,970.000000,960.000000,960.000000,960.000000,2627100
2016-10-13,960.000000,970.000000,955.000000,960.000000,960.000000,2486400
2016-10-14,960.000000,965.000000,955.000000,965.000000,965.000000,2987700
2016-10-17,965.000000,970.000000,955.000000,970.000000,970.000000,2546300
2016-10-18,970.000000,975.000000,960.000000,965.000000,965.000000,2951800
2016-10-19,965.000000,1005.000000,955.000000,1005.000000,1005.000000,5702000
2016-10-20,1015.000000,1070.000000,1015.000000,1070.000000,1070.000000,7572900
2016-10-21,1070.000000,1115.000000,1060.000000,1075.000000,1075.000000,7462700
2016-10-24,1075.000000,1075.000000,1010.000000,1010.000000,1010.000000,6620400
2016-10-25,1015.000000,1030.000000,1010.000000,1020.000000,1020.000000,5009200
2016-10-26,1020.000000,1025.000000,1010.000000,1025.000000,1025.000000,5304100
2016-10-27,1025.000000,1030.000000,1020.000000,1025.000000,1025.000000,5274700
2016-10-28,1025.000000,1025.000000,1010.000000,1020.000000,1020.000000,5421700
2016-10-31,1020.000000,1030.000000,1010.000000,1020.000000,1020.000000,8036300
2016-11-01,1020.000000,1045.000000,1020.000000,1030.000000,1030.000000,5878700
2016-11-02,1030.000000,1055.000000,1020.000000,1040.000000,1040.000000,6401200
2016-11-03,1040.000000,1055.000000,1025.000000,1030.000000,1030.000000,6103400
2016-11-04,1030.000000,1040.000000,1020.000000,1035.000000,1035.000000,5175900
2016-11-07,1035.000000,1050.000000,1030.000000,1050.000000,1050.000000,6225300
2016-11-08,1050.000000,1080.000000,1050.000000,1080.000000,1080.000000,5922500
2016-11-09,1080.000000,1080.000000,1040.000000,1060.000000,1060.000000,5438000
2016-11-10,1065.000000,1075.000000,1060.000000,1070.000000,1070.000000,5263100
2016-11-11,1070.000000,1070.000000,1045.000000,1055.000000,1055.000000,5082000
2016-11-14,1055.000000,1065.000000,1045.000000,1055.000000,1055.000000,5202200
2016-11-15,1055.000000,1065.000000,1050.000000,1055.000000,1055.000000,5316000
2016-11-16,1055.000000,1070.000000,1055.000000,1065.000000,1065.000000,5282500
2016-11-17,1065.000000,1070.000000,1060.000000,1060.000000,1060.000000,4178200
2016-11-18,1060.000000,1060.000000,1050.000000,1055.000000,1055.000000,3332100
2016-11-21,1055.000000,1055.000000,1045.000000,1050.000000,1050.000000,2766100
2016-11-22,1045.000000,1060.000000,1045.000000,1055.000000,1055.000000,2722100
2016-11-23,1050.000000,1055.000000,1045.000000,1050.000000,1050.000000,2549100
2016-11-24,1045.000000,1045.000000,1020.000000,1030.000000,1030.000000,2816000
2016-11-25,1030.000000,1040.000000,1025.000000,1035.000000,1035.000000,2654100
2016-11-28,1035.000000,1040.000000,1030.000000,1035.000000,1035.000000,2741100
2016-11-29,1035.000000,1050.000000,1035.000000,1040.000000,1040.000000,2635000
2016-11-30,1040.000000,1050.000000,1040.000000,1040.000000,1040.000000,2348100
2016-12-01,1040.000000,1050.000000,1040.000000,1040.000000,1040.000000,2546000
2016-12-02,1040.000000,1050.000000,1035.000000,1045.000000,1045.000000,2628300
2016-12-05,1045.000000,1050.000000,1040.000000,1045.000000,1045.000000,2653200
2016-12-06,1045.000000,1060.000000,1045.000000,1055.000000,1055.000000,3300200
2016-12-07,1055.000000,1055.000000,1045.000000,1050.000000,1050.000000,2209400
2016-12-08,1050.000000,1060.000000,1045.000000,1055.000000,1055.000000,2424100
2016-12-09,1055.000000,1055.000000,1045.000000,1050.000000,1050.000000,2354600
2016-12-13,1050.000000,1050.000000,1035.000000,1045.000000,1045.000000,2253400
2016-12-14,1045.000000,1055.000000,1045.000000,1050.000000,1050.000000,2362400
2016-12-15,1050.000000,1050.000000,1040.000000,1050.000000,1050.000000,2410500
2016-12-16,1050.000000,1055.000000,1045.000000,1050.000000,1050.000000,2222200
2016-12-19,1050.000000,1070.000000,1050.000000,1070.000000,1070.000000,2829700
2016-12-20,1070.000000,1090.000000,1070.000000,1075.000000,1075.000000,3112500
2016-12-21,1075.000000,1095.000000,1075.000000,1080.000000,1080.000000,4783100
2016-12-22,1080.000000,1085.000000,1065.000000,1065.000000,1065.000000,2632100
2016-12-23,1065.000000,1075.000000,1065.000000,1065.000000,1065.000000,2031700
2016-12-27,1065.000000,1075.000000,1065.000000,1070.000000,1070.000000,1843100
2016-12-28,1070.000000,1075.000000,1065.000000,1075.000000,1075.000000,2243500
2016-12-29,1075.000000,1085.000000,1075.000000,1080.000000,1080.000000,2003600
2016-12-30,1080.000000,1085.000000,1075.000000,1085.000000,1085.000000,2448600
2017-01-02,1085.000000,1085.000000,1085.000000,1085.000000,1085.000000,0
2017-01-03,1085.000000,1085.000000,1070.000000,1080.000000,1080.000000,2223900
2017-01-04,1080.000000,1085.000000,1075.000000,1080.000000,1080.000000,2199000
2017-01-05,1080.000000,1090.000000,1080.000000,1085.000000,1085.000000,2061500
2017-01-06,1085.000000,1095.000000,1085.000000,1095.000000,1095.000000,2216300
2017-01-09,1095.000000,1100.000000,1085.000000,1090.000000,1090.000000,2128800
2017-01-10,1090.000000,1095.000000,1085.000000,1090.000000,1090.000000,2358200
2017-01-11,1090.000000,1100.000000,1090.000000,1090.000000,1090.000000,2335600
2017-01-12,1090.000000,1100.000000,1085.000000,1085.000000,1085.000000,2479100
2017-01-13,1080.000000,1080.000000,1065.000000,1075.000000,1075.000000,2033600
2017-01-16,1075.000000,1085.000000,1075.000000,1080.000000,1080.000000,2545400
2017-01-17,1080.000000,1085.000000,1075.000000,1085.000000,1085.000000,2162200
2017-01-18,1085.000000,1090.000000,1080.000000,1085.000000,1085.000000,2260600
2017-01-19,1085.000000,1095.000000,1080.000000,1085.000000,1085.000000,2303600
2017-01-20,1085.000000,1090.000000,1075.000000,1080.000000,1080.000000,2007600
2017-01-23,1080.000000,1085.000000,1075.000000,1075.000000,1075.000000,2262900
2017-01-24,1075.000000,1085.000000,1075.000000,1080.000000,1080.000000,2123500
2017-01-25,1085.000000,1085.000000,1075.000000,1085.000000,1085.000000,2091700
2017-01-26,1085.000000,1090.000000,1080.000000,1080.000000,1080.000000,2165200
2017-01-27,1080.000000,1080.000000,1035.000000,1065.000000,1065.000000,3836400
2017-01-30,1065.000000,1085.000000,1065.000000,1080.000000,1080.000000,2473600
2017-01-31,1085.000000,1085.000000,1075.000000,1085.000000,1085.000000,2205800
2017-02-01,1085.000000,1095.000000,1080.000000,1085.000000,1085.000000,2436500
2017-02-02,1085.000000,1090.000000,1080.000000,1085.000000,1085.000000,2124100
2017-02-03,1085.000000,1090.000000,1085.000000,1090.000000,1090.000000,2274400
2017-02-06,1090.000000,1100.000000,1085.000000,1085.000000,1085.000000,2055600
2017-02-07,1085.000000,1105.000000,1085.000000,1105.000000,1105.000000,2350500
2017-02-08,1105.000000,1120.000000,1105.000000,1110.000000,1110.000000,2269300
2017-02-09,1110.000000,1120.000000,1095.000000,1095.000000,1095.000000,2818400
2017-02-10,1095.000000,1105.000000,1090.000000,1090.000000,1090.000000,2048200
2017-02-13,1090.000000,1100.000000,1090.000000,1090.000000,1090.000000,2103900
2017-02-14,1090.000000,1095.000000,1080.000000,1085.000000,1085.000000,2253200
2017-02-15,1085.000000,1085.000000,1085.000000,1085.000000,1085.000000,0
2017-02-16,1085.000000,1090.000000,1075.000000,1080.000000,1080.000000,2349400
2017-02-17,1080.000000,1085.000000,1075.000000,1075.000000,1075.000000,2143300
2017-02-20,1075.000000,1080.000000,1070.000000,1080.000000,1080.000000,1771200
2017-02-21,1080.000000,1085.000000,1075.000000,1075.000000,1075.000000,1910700
2017-02-22,1075.000000,1085.000000,1070.000000,1080.000000,1080.000000,1994600
2017-02-23,1080.000000,1080.000000,1075.000000,1075.000000,1075.000000,2033500
2017-02-24,1075.000000,1085.000000,1075.000000,1085.000000,1085.000000,2173600
2017-02-27,1085.000000,1205.000000,1080.000000,1205.000000,1205.000000,6226400
2017-02-28,1205.000000,1250.000000,1205.000000,1245.000000,1245.000000,3969900
2017-03-01,1245.000000,1260.000000,1230.000000,1255.000000,1255.000000,2316300
2017-03-02,1260.000000,1300.000000,1260.000000,1285.000000,1285.000000,2891500
2017-03-03,1285.000000,1300.000000,1280.000000,1295.000000,1295.000000,2055000
2017-03-06,1295.000000,1320.000000,1295.000000,1320.000000,1320.000000,2491000
2017-03-07,1320.000000,1325.000000,1295.000000,1300.000000,1300.000000,2275500
2017-03-08,1300.000000,1305.000000,1290.000000,1305.000000,1305.000000,2046900
2017-03-09,1315.000000,1340.000000,1285.000000,1315.000000,1315.000000,3768500
2017-03-10,1320.000000,1330.000000,1310.000000,1310.000000,1310.000000,2039600
2017-03-13,1310.000000,1325.000000,1310.000000,1315.000000,1315.000000,2159300
2017-03-14,1315.000000,1325.000000,1295.000000,1300.000000,1300.000000,2163900
2017-03-15,1300.000000,1305.000000,1280.000000,1285.000000,1285.000000,2102600
2017-03-16,1280.000000,1295.000000,1280.000000,1295.000000,1295.000000,2251700
2017-03-17,1295.000000,1305.000000,1290.000000,1295.000000,1295.000000,2055800
2017-03-20,1295.000000,1325.000000,1295.000000,1315.000000,1315.000000,2311000
2017-03-21,1315.000000,1325.000000,1295.000000,1305.000000,1305.000000,2047500
2017-03-22,1305.000000,1305.000000,1265.000000,1270.000000,1270.000000,2079500
2017-03-23,1270.000000,1280.000000,1250.000000,1255.000000,1255.000000,2046200
2017-03-24,1250.000000,1265.000000,1245.000000,1250.000000,1250.000000,2169700
2017-03-27,1240.000000,1255.000000,1240.000000,1240.000000,1240.000000,2019300
2017-03-29,1240.000000,1245.000000,1215.000000,1220.000000,1220.000000,2144300
2017-03-30,1205.000000,1240.000000,1205.000000,1205.000000,1205.000000,2092200
2017-03-31,1210.000000,1225.000000,1210.000000,1215.000000,1215.000000,2055800
2017-04-03,1215.000000,1240.000000,1210.000000,1235.000000,1235.000000,2252200
2017-04-04,1235.000000,1255.000000,1220.000000,1225.000000,1225.000000,2261300
2017-04-05,1225.000000,1225.000000,1225.000000,1225.000000,1225.000000,0
2017-04-06,1195.000000,1200.000000,1180.000000,1185.000000,1185.000000,2079100
2017-04-07,1185.000000,1200.000000,1180.000000,1200.000000,1200.000000,2056600
2017-04-10,1200.000000,1225.000000,1200.000000,1225.000000,1225.000000,2110100
2017-04-11,1225.000000,1245.000000,1225.000000,1235.000000,1235.000000,2101800
2017-04-12,1235.000000,1245.000000,1235.000000,1245.000000,1245.000000,2113700
2017-04-13,1245.000000,1255.000000,1240.000000,1250.000000,1250.000000,2130500
2017-04-17,1250.000000,1255.000000,1225.000000,1235.000000,1235.000000,2115800
2017-04-18,1230.000000,1250.000000,1230.000000,1245.000000,1245.000000,2124200
2017-04-19,1245.000000,1245.000000,1245.000000,1245.000000,1245.000000,0
2017-04-20,1245.000000,1245.000000,1230.000000,1235.000000,1235.000000,2111900
2017-04-21,1235.000000,1240.000000,1230.000000,1235.000000,1235.000000,2076300
2017-04-25,1235.000000,1245.000000,1225.000000,1230.000000,1230.000000,2134100
2017-04-26,1230.000000,1245.000000,1235.000000,1240.000000,1240.000000,2167100
2017-04-27,1235.000000,1240.000000,1225.000000,1230.000000,1230.000000,2096100
2017-04-28,1230.000000,1240.000000,1215.000000,1220.000000,1220.000000,2249100
2017-05-02,1215.000000,1220.000000,1210.000000,1220.000000,1220.000000,2287300
2017-05-03,1220.000000,1225.000000,1215.000000,1220.000000,1220.000000,2109700
2017-05-04,1220.000000,1230.000000,1215.000000,1225.000000,1225.000000,2554400
2017-05-05,1225.000000,1230.000000,1215.000000,1230.000000,1230.000000,2679100
2017-05-08,1230.000000,1235.000000,1220.000000,1225.000000,1225.000000,1851600
2017-05-09,1225.000000,1230.000000,1215.000000,1220.000000,1220.000000,2315300
2017-05-10,1220.000000,1230.000000,1205.000000,1230.000000,1230.000000,3230400
2017-05-12,1230.000000,1245.000000,1230.000000,1235.000000,1235.000000,2456500
2017-05-15,1235.000000,1250.000000,1220.000000,1220.000000,1220.000000,2208900
2017-05-16,1220.000000,1230.000000,1215.000000,1220.000000,1220.000000,2428900
2017-05-17,1220.000000,1230.000000,1215.000000,1215.000000,1215.000000,1937400
2017-05-18,1215.000000,1225.000000,1195.000000,1215.000000,1215.000000,2422700
2017-05-19,1215.000000,1230.000000,1215.000000,1225.000000,1225.000000,2088000
2017-05-22,1225.000000,1240.000000,1220.000000,1220.000000,1220.000000,2324500
2017-05-23,1220.000000,1230.000000,1215.000000,1215.000000,1215.000000,1954800
2017-05-24,1215.000000,1220.000000,1210.000000,1210.000000,1210.000000,2299400
2017-05-26,1215.000000,1220.000000,1210.000000,1215.000000,1215.000000,1865700
2017-05-29,1215.000000,1225.000000,1210.000000,1220.000000,1220.000000,2265100
2017-05-30,1215.000000,1230.000000,1215.000000,1225.000000,1225.000000,2072900
2017-05-31,1225.000000,1240.000000,1225.000000,1230.000000,1230.000000,2442400
2017-06-01,1230.000000,1230.000000,1230.000000,1230.000000,1230.000000,0
2017-06-02,1230.000000,1240.000000,1230.000000,1235.000000,1235.000000,1979400
2017-06-05,1235.000000,1240.000000,1225.000000,1240.000000,1240.000000,2259700
2017-06-06,1240.000000,1240.000000,1225.000000,1230.000000,1230.000000,2436200
2017-06-07,1235.000000,1245.000000,1235.000000,1235.000000,1235.000000,1960400
2017-06-08,1235.000000,1245.000000,1235.000000,1235.000000,1235.000000,2133500
2017-06-09,1235.000000,1240.000000,1225.000000,1230.000000,1230.000000,2038700
2017-06-12,1230.000000,1235.000000,1225.000000,1235.000000,1235.000000,2031100
2017-06-13,1235.000000,1235.000000,1225.000000,1230.000000,1230.000000,2262100
2017-06-14,1230.000000,1245.000000,1230.000000,1235.000000,1235.000000,2473900
2017-06-15,1235.000000,1240.000000,1225.000000,1230.000000,1230.000000,2139300
2017-06-16,1230.000000,1240.000000,1225.000000,1225.000000,1225.000000,1849500
2017-06-19,1220.000000,1235.000000,1220.000000,1230.000000,1230.000000,2538700
2017-06-20,1230.000000,1240.000000,1230.000000,1235.000000,1235.000000,2127100
2017-06-21,1235.000000,1240.000000,1225.000000,1230.000000,1230.000000,1955200
2017-06-22,1230.000000,1235.000000,1225.000000,1225.000000,1225.000000,2322200
2017-06-23,1225.000000,1225.000000,1225.000000,1225.000000,1225.000000,0
2017-06-26,1225.000000,1225.000000,1225.000000,1225.000000,1225.000000,0
2017-06-27,1225.000000,1225.000000,1225.000000,1225.000000,1225.000000,0
2017-06-28,1225.000000,1225.000000,1225.000000,1225.000000,1225.000000,0
2017-06-29,1225.000000,1225.000000,1225.000000,1225.000000,1225.000000,0
2017-06-30,1225.000000,1225.000000,1225.000000,1225.000000,1225.000000,0
2017-07-03,1230.000000,1240.000000,1230.000000,1230.000000,1230.000000,2207700
2017-07-04,1230.000000,1235.000000,1220.000000,1225.000000,1225.000000,1945600
2017-07-05,1225.000000,1230.000000,1215.000000,1220.000000,1220.000000,2330900
2017-07-06,1220.000000,1230.000000,1220.000000,1225.000000,1225.000000,2234100
2017-07-07,1225.000000,1235.000000,1215.000000,1220.000000,1220.000000,1921800
2017-07-10,1220.000000,1220.000000,1220.000000,1220.000000,1220.000000,0
2017-07-11,1225.000000,1230.000000,1220.000000,1225.000000,1225.000000,2337100
2017-07-12,1225.000000,1230.000000,1220.000000,1230.000000,1230.000000,2035000
2017-07-13,1230.000000,1235.000000,1225.000000,1225.000000,1225.000000,1990600
2017-07-14,1225.000000,1235.000000,1220.000000,1230.000000,1230.000000,2232300
2017-07-17,1230.000000,1240.000000,1230.000000,1235.000000,1235.000000,3253300
2017-07-18,1235.000000,1240.000000,1225.000000,1230.000000,1230.000000,2871300
2017-07-19,1230.000000,1235.000000,1230.000000,1230.000000,1230.000000,4394700
2017-07-20,1230.000000,1240.000000,1230.000000,1235.000000,1235.000000,4000000
2017-07-21,1235.000000,1240.000000,1225.000000,1230.000000,1230.000000,2023700
2017-07-24,1230.000000,1235.000000,1230.000000,1230.000000,1230.000000,4970100
2017-07-25,1230.000000,1255.000000,1230.000000,1240.000000,1240.000000,5838100
2017-07-26,1240.000000,1250.000000,1230.000000,1230.000000,1230.000000,2498600
2017-07-27,1235.000000,1240.000000,1235.000000,1235.000000,1235.000000,5347000
2017-07-28,1235.000000,1240.000000,1230.000000,1235.000000,1235.000000,1934500
2017-07-31,1235.000000,1245.000000,1235.000000,1240.000000,1240.000000,8016600
2017-08-01,1240.000000,1250.000000,1235.000000,1240.000000,1240.000000,2032900
2017-08-02,1230.000000,1245.000000,1225.000000,1230.000000,1230.000000,2058000
2017-08-03,1230.000000,1240.000000,1230.000000,1230.000000,1230.000000,2268600
2017-08-04,1230.000000,1240.000000,1230.000000,1230.000000,1230.000000,2157900
2017-08-07,1230.000000,1235.000000,1225.000000,1235.000000,1235.000000,1974500
2017-08-08,1235.000000,1240.000000,1225.000000,1230.000000,1230.000000,2174000
2017-08-09,1230.000000,1235.000000,1225.000000,1230.000000,1230.000000,1891900
2017-08-10,1230.000000,1235.000000,1225.000000,1225.000000,1225.000000,2050800
2017-08-11,1225.000000,1230.000000,1215.000000,1225.000000,1225.000000,1866100
